DATE_TIME,AC_POWER,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,hour,day,month,is_daytime
2020-05-15 06:15:00,30.775,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,30.5625,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,30.1,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,5.9125,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,30.4375,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,29.32857143,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,28.63333333,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,30.44285714,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,27.0125,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,28.85714286,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,28.95714286,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,29.67142857,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,30.47142857,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,29.25714286,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,30.08571429,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,29.84285714,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,30.18571429,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,29.08571429,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:15:00,26.84285714,0.0222816074666666,24.01163526666667,22.35345866666667,6,15,5,1
2020-05-15 06:30:00,60.68571429,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,69.2,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,69.8,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,68.24285714,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,67.1375,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,69.42857143,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,69.02857143,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,84.8,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,67.625,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,65.35,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,69.7375,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,60.77142857,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,65.5875,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,65.95,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,66.575,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,68.1375,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,66.2125,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,67.475,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,66.1125,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,66.775,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,66.0125,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:30:00,59.55,0.0494097238666666,23.976731266666665,22.893282,6,15,5,1
2020-05-15 06:45:00,119.275,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,130.1428571,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,127.4142857,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,130.4875,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,129.8857143,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,134.075,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,126.6714286,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,125.9625,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,134.6428571,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,125.75,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,131.5,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,117.8125,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,123.8285714,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,136.6,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,123.1142857,0.0953944536,24.21899,24.442443933333333,6,15,5,1
2020-05-15 06:45:00,126.0857143,0.0953944536,24.21899,24.442443933333333,6,15,5,1
